"review_id","star_rating","helpful_votes","total_votes","vine","verified_purchase"
"R2NYAUXJ44JS6M",5,31,33,"N","Y"
"R1C2DUM12BXBX3",5,21,21,"N","N"
"R39EHTHTFGKIP2",5,92,93,"N","N"
"ROF9XIE7CAI9I",2,12,21,"N","Y"
"R32CLL64SGFOVE",5,24,25,"N","N"
"R1207HVRQPF5L7",1,46,69,"N","N"
"R2CY245N3SPZ57",1,34,48,"N","N"
"R1UGER480IAQB4",5,50,51,"N","N"
"R1FHA4P2VZYQJ5",4,43,43,"N","N"
"RM70CRWTD9G7J",5,32,33,"N","N"
"R2149R0KQHFMYJ",4,271,274,"N","N"
"R3LC01GJQDR47F",1,40,40,"N","N"
"RSRIWQP7NF4JH",4,30,32,"N","N"
"R1ERW6CFPCQVQ4",5,39,39,"N","N"
"R1YEXATS92A7XZ",5,21,21,"N","N"
"R3K9BCPPXIJA93",5,52,52,"N","N"
"R2IGTCMMXDLT0H",1,98,122,"N","N"
"RVSKZKEVJGVOG",5,22,22,"N","N"
"RVRET0XUKVOXN",5,40,42,"N","N"
"RY7N7POZD57O6",2,13,21,"N","N"
"R18E4V4JP0NY1S",5,25,29,"N","N"
"R2BOLUK6LOC81U",5,51,51,"N","N"
"R3SULJA5IT9KRY",5,64,64,"N","N"
"RE8057XR7PW6R",5,18,28,"N","N"
"R20J0VEX7Z6WWS",5,29,29,"N","N"
"R1VM3QA6J5ZAR5",5,29,30,"N","N"
"R2UL3JD8GPXAVP",1,31,40,"N","N"
"R226LKH47K4OXL",1,26,27,"N","N"
"R318GZOAAN3FWE",4,32,33,"N","N"
"R2CJ3WW3RJ7WFK",4,20,21,"N","Y"
"R2SK12QGX3UZPD",4,25,25,"N","N"
"R1GH308SVD3NAG",5,24,25,"N","N"
"R397TPPVW9MSJT",5,60,62,"N","N"
"R399W874KVEOIT",1,30,51,"N","N"
"R6MKAC31JDIII",5,56,59,"N","Y"
"RQK0MUAFMVK29",5,196,206,"N","Y"
"R297Z6WZ4V469A",5,58,65,"N","N"
"R1FP8PI8PQHHSO",3,25,25,"N","N"
"R3L8LAIDVAHAW6",2,25,29,"N","N"
"R171BT0K5JYS2H",5,20,21,"N","Y"
"R1U14WC09PN424",5,54,58,"N","N"
"R1J3VC9FKZRN51",5,19,21,"N","N"
"R22GYPBYJMIQRI",4,17,27,"N","N"
"RUX51IFP97LD1",4,15,25,"N","N"
"R27XCQK0OTUXCW",5,27,27,"N","N"
"R2YWUTM4J2O251",5,95,106,"N","N"
"R3QPPGY1CLLSAU",5,37,45,"N","N"
"R1PUSFVLWEZAAT",5,22,24,"N","N"
"R2UQ2FKCHUJWQ9",5,30,33,"N","N"
"R3H4WVVUHVX2DB",2,25,26,"N","N"
"R1LAY81Y6ACEKB",5,27,27,"N","Y"
"R2293ZBJVPSPDC",5,44,44,"N","Y"
"R3NBIO2ME2CL4B",5,146,151,"N","N"
"R8HSO3MOLNNSA",3,52,53,"N","N"
"RFPAEM3C25K7L",4,48,50,"N","Y"
"R2A7XP044TR39D",2,21,25,"N","N"
"R1I7Z3VSXYVKRC",5,34,35,"N","N"
"R3F6JESM0CI1QJ",5,20,22,"N","N"
"R1SUKID52VD399",3,16,29,"N","N"
"RAQ8BALN4IQUO",5,22,24,"N","N"
"R2FASEBAPGCAN2",2,17,24,"N","N"
"R18GAYU5W159PI",5,73,75,"N","N"
"R1VFPWA8XVJCH5",2,76,77,"N","N"
"R1Y3K72027544Z",4,29,33,"N","N"
"R1YE60FVIA4S15",4,56,57,"N","N"
"R2W3YEE6OUFGGO",5,22,23,"N","Y"
"R264D5ZU3S1PI0",5,20,22,"N","N"
"RVN44KVZIZQKO",2,85,91,"N","N"
"R3UU0TRXIDWOH5",5,21,21,"N","Y"
"R27PE59GK3CLN8",4,63,64,"N","N"
"R27AHACXEVL5ZO",5,304,323,"N","N"
"R2NGXTVL074WJM",1,17,22,"N","N"
"RXX7KLULAC3EW",1,19,35,"N","N"
"R2MEPIJW7C0HJY",5,17,28,"N","N"
"R3MPSJYT0OKXII",5,39,39,"N","N"
"R23GPCZVD5SL8Z",5,121,123,"N","N"
"R1MPR78XS8X1PU",1,30,56,"N","N"
"R3CBM2TZQT5VIG",5,24,24,"N","N"
"R3S0GON5DQY8S5",5,57,59,"N","N"
"R3VX3BSOTWQRRP",5,22,23,"N","N"
"R1SXOKKAINEU10",1,68,91,"N","N"
"R3A5KT98J85G8H",5,32,32,"N","N"
"R35BBQ8437FCV4",1,57,60,"N","N"
"R21B1JPAVJO8E7",3,54,64,"N","Y"
"RRF0BB57JZFP0",1,30,33,"N","N"
"R20K6GW7WR823U",5,24,24,"N","Y"
"R3FPF1E17L8EUU",5,38,40,"N","Y"
"R2CP09I0NN7WW3",5,56,57,"N","N"
"R2GUXC1UMGN6LV",5,13,21,"N","Y"
"R2IYHLHH8WHS61",4,128,129,"N","N"
"R2N0P0E6P9887G",1,52,54,"N","N"
"R1NFAK753F63ZG",4,22,29,"N","N"
"R3FZ842KNR1TOM",3,55,57,"N","N"
"R2K4YHT3DAD8C2",2,22,22,"N","N"
"R2EYEKX5SI4KTY",2,27,41,"N","N"
"RSVGNVTWX2N1S",5,37,37,"N","N"
"R8QW9T6RW4EO",5,15,29,"N","N"
"RQOWDRXJVYZ9F",5,33,36,"N","N"
"RZ5A9Q7V4486W",5,64,67,"N","Y"
"R250VU59JSKQWS",5,30,32,"N","N"
"R3BXC4FR0FF8Y6",4,61,64,"N","N"
"R2R5GTPPZX093W",4,22,22,"N","N"
"R1MUCP3D89QA5Y",5,71,73,"N","N"
"R2YOJXOW59ZNY9",5,47,47,"N","N"
"RZQV9SECKT95K",4,36,36,"N","N"
"RC6UVHANZPK5G",4,24,24,"N","N"
"R2HVC5S0GDFMI0",5,26,29,"N","N"
"R2KBEYEM9IIMIR",2,87,106,"N","N"
"R1WSUFRZPSNCR3",4,24,26,"N","N"
"R31Q0CW3CJCOP6",5,28,30,"N","Y"
"R2KZFVWRAVR9DE",5,21,21,"N","N"
"R246CWH1L9Z7A7",3,19,24,"N","N"
"RWR0R1TY2G5D4",5,113,121,"N","N"
"R1AGV6XA5PTSFK",5,54,57,"N","N"
"R2ECBZZYATZTIX",5,47,47,"N","N"
"R3H5P9HZJ2PWES",2,23,28,"N","N"
"R33PYGAWHQ5LFY",4,31,34,"N","Y"
"R1XSJ8K2VSGELO",3,25,28,"N","N"
"R26VHOXOUA2QSS",4,136,139,"N","N"
"R2KGT5F6FPOB0D",5,95,100,"N","N"
"R6PKBTEIATR34",4,35,38,"N","N"
"R3N020BYEFQNF6",1,41,41,"N","N"
"R2EI5Q8AWRQ0GM",5,156,159,"N","N"
"R166T6VSCV7Y6Y",4,41,43,"N","N"
"R2XAEXR10IET7E",4,27,27,"N","N"
"RQ9412IKQ1A4O",5,19,23,"N","N"
"R20FF6OPEVEN5H",5,24,24,"N","Y"
"R18KG1MANGTY00",5,268,298,"N","N"
"R1Z4ETCD7R70XW",5,621,665,"N","Y"
"R2ORKVP57S2U1V",1,25,30,"N","N"
"R339410NF003LH",4,34,36,"N","N"
"R20J1OOAGIHZNG",5,195,206,"N","N"
"R1O6RKS8AR3WMX",1,77,86,"N","N"
"R3VXZ4KRD9FCA9",5,65,66,"N","N"
"R2YBKEBJ9UDN6H",3,13,21,"N","N"
"R3GFBADK2BJL1A",5,165,173,"N","N"
"R2WWFTA2Z8L6VC",5,18,30,"N","Y"
"R2EQK528U1Y2T8",5,56,56,"N","N"
"R2XDBQGBO70QN2",3,32,35,"N","N"
"R3OVEAS1MVLEXP",4,27,34,"N","N"
"RPS9XYVJFVMLP",5,27,28,"N","N"
"R26THPLZHUSU1V",5,34,34,"N","N"
"R37NLE19JVGKWX",5,27,28,"N","N"
"RO4PITP8P012Q",5,32,33,"N","N"
"RH13NIGJ5DORF",4,32,34,"N","N"
"R3LW2JXY1LO3JD",3,26,51,"N","N"
"R361FDZRK3VFLC",5,59,65,"N","N"
"R1ZC3RSBB226V",1,45,66,"N","N"
"R15O20NJZNZSU4",1,22,27,"N","N"
"R2AITT438M044S",4,25,45,"N","N"
"R2R2QU9YE2B5W1",5,135,149,"N","N"
"R3GJ48552PLD5R",3,27,30,"N","N"
"R1VQ75XM1A4HZ5",5,98,99,"N","N"
"R14165JD5ZLHX6",5,21,22,"N","N"
"R3OHPED7XRSL6F",5,44,49,"N","N"
"RZ1CF0G0QYPP5",5,40,41,"N","N"
"R1KA2N1WPY8241",2,44,54,"N","N"
"R1WFMIP106SLM8",5,38,39,"N","N"
"RITVMUH5MM3PF",4,49,55,"N","N"
"R3J1FNOV37RGX3",5,21,23,"N","N"
"RVWM345Y9YYWO",4,314,331,"N","N"
"R152HMMALFOE3P",5,34,38,"N","N"
"RF6XRB4LRVUUB",5,39,39,"N","N"
"RN1XVMOHYKFUH",4,96,99,"N","N"
"R2CFS3YMS03EE3",2,20,36,"N","N"
"R1PTM3QI7U6SWI",4,71,74,"N","N"
"R32SWPA2OJ80Z2",5,38,39,"N","N"
"R3SG8X8XDA75MD",4,55,58,"N","N"
"R1GKCA6UJNTK2I",3,17,28,"N","N"
"R134JJ0KYMW02O",4,139,141,"N","N"
"R2S7XRH36QT317",5,50,50,"N","N"
"R1SKQ1Z79XILLD",4,37,37,"N","N"
"R31TRPOUQ293M1",5,38,39,"N","N"
"R2TBVHYEKJBI5A",4,56,57,"N","Y"
"R22Q0HUC6SGSW5",1,24,26,"N","N"
"RQENFQG4VOPKU",2,34,52,"N","Y"
"RHVKH0FU46MGN",4,43,43,"N","N"
"R2GA31F6LJ1F42",5,50,50,"N","Y"
"RO3I5ALTOV2VB",5,33,44,"N","N"
"R21OVBCYCZGLC9",5,19,29,"N","N"
"RAZHI6KOE1CKM",5,39,39,"N","N"
"R3JD05OUNSP5P4",5,167,169,"N","N"
"RVQ9K3PBW10UZ",5,223,241,"N","N"
"R3TR8AQG06RXQC",1,98,105,"N","N"
"R3LNXC7LKQWKD",5,45,48,"N","N"
"R3SEEHYVXLC3MV",4,28,29,"N","N"
"RKV48O14N0NLT",5,21,24,"N","N"
"R16VT4T9C7ON94",3,20,24,"N","N"
"R1XWCURBDTFZKH",5,29,30,"N","Y"
"R2KOPC2IULBKD8",5,61,64,"N","N"
"REAFNV0YTNMQ",3,22,25,"N","N"
"R3UEK4GCOW18P2",1,18,24,"N","N"
"R3S11GNV2XFKU9",4,162,180,"N","N"
"R1IDASSV5V7BNW",4,128,128,"N","N"
"R20X66K7TBJN0L",5,28,31,"N","N"
"R14UA7KPAVP003",5,66,68,"N","N"
"R3U4MKEK8UD6XV",5,24,27,"N","Y"
"R2EUTRKCP9HGWP",5,50,54,"N","N"
"R1VA1K3JWCDVOT",4,179,187,"N","N"
"R26UHJW9VGDSMY",5,24,24,"N","N"
"R2Y7KLVL61NTMN",2,21,23,"N","N"
"R2SPU96GKQEDPI",4,24,28,"N","N"
"R20YVE784MMKLY",1,40,40,"N","N"
"R2BNIYAKS4XPA3",5,21,22,"N","N"
"R15M9KH2XALM50",5,33,34,"N","N"
"R1WZX1T0YH44GR",5,31,31,"N","N"
"R1IWVHGXAL7JXB",5,143,151,"N","Y"
"R3B1MFTF3WU1FT",4,47,51,"N","N"
"R30VOLV8489A6S",4,364,387,"N","N"
"R2BHF1N36C91AD",5,38,39,"N","N"
"R35DYXB052LJPY",4,117,119,"N","N"
"R2ZBC0UCZLDYIC",5,36,38,"N","N"
"RZ6KR5YXSI9QX",1,21,26,"N","N"
"R7VNKPSACVSB7",5,55,62,"N","N"
"R3LSU9NFLTLOI0",4,24,26,"N","N"
"R3S6AOUEC0601O",5,163,176,"N","N"
"R2PTOVRT0KS2",5,189,206,"N","N"
"R1UC9MF6FC9JKV",5,28,28,"N","N"
"RFNEKUX6DK4BV",5,47,49,"N","Y"
"RJVDU85E6E5YC",1,38,47,"N","N"
"R18AEA526LNNEG",5,24,25,"N","Y"
"R22I41BGVPQGJ2",4,43,45,"N","Y"
"R6MX5ZEO7CRM",5,34,36,"N","N"
"R2AIHQQYBN1EED",2,34,37,"N","Y"
"R3063EVHK435I5",5,20,26,"N","N"
"R1O6Z457EFUKNC",3,21,29,"N","N"
"R1YC6UUOAQ6F61",5,27,30,"N","N"
"R37JWY604GG09S",4,32,36,"N","N"
"R5E4KB6AXZS6M",5,64,64,"N","N"
"R14738NEP5TRC3",5,21,24,"N","N"
"RD4B5B5AN1ROW",5,44,44,"N","N"
"R22RNS6JUQJQ0J",5,22,25,"N","N"
"R3PI40DFEJ6Z7Z",5,22,22,"N","N"
"R16ISQ9V52YLS0",5,22,22,"N","Y"
"R1BAVE496KBM0D",5,63,64,"N","N"
"R1X4BHZUBX22TZ",4,150,152,"N","N"
"R3JKGPVYXT19QB",4,42,42,"N","Y"
"RT6DDZPMKO3LG",5,82,86,"N","N"
"R3T3PVLWJKQWF3",2,33,34,"N","N"
"R2QU33X48S8FUX",5,25,29,"N","N"
"R25LDHE61XGBA0",5,58,59,"N","N"
"R39HEXUZOZSXZW",1,22,26,"N","N"
"R3U1MZ8QU3LVXH",5,95,98,"N","Y"
"R3OPWQUPSJT9BO",1,61,64,"N","Y"
"R21KQDIAWP8DJJ",4,62,73,"N","N"
"RLGBX6E1T1PCX",5,240,254,"N","N"
"R3DFSPKRE6G0DM",5,21,21,"N","N"
"R1IGQWQ8O8DBPI",1,63,63,"N","N"
"R3JRQU949MB62C",5,24,24,"N","N"
"R3L9UT8L9NITCU",5,431,443,"N","N"
"R29ZT28WQ2QZMU",5,78,79,"N","N"
"R2IYTGI6X4IHGW",5,30,36,"N","N"
"R1U03LU4YID04C",5,46,46,"N","Y"
"R1DBI6MVY6WAXQ",5,351,358,"N","Y"
"R1SEISD6BSUOEX",4,139,153,"N","N"
"R352MO8RRTOUHL",3,31,36,"N","Y"
"R709NLP6GZGNF",5,38,38,"N","N"
"R3DRMZFRO4R45O",4,32,33,"N","N"
"R3F5QME4JTBG6O",5,25,26,"N","N"
"R3OHSLXGOD67M1",1,26,48,"N","N"
"R29H51XKLKO9LI",4,44,46,"N","N"
"R2TMT1L9YE9PMJ",4,23,27,"N","N"
"R1663OSMBX0ULY",5,52,52,"N","N"
"R2K16LPI1APOJY",3,25,29,"N","N"
"R3V9FRC11ZHC7B",5,55,55,"N","N"
"R303QYP3CYBYCD",3,51,52,"N","N"
"R1Q2X2DI9PPLO2",5,29,29,"N","Y"
"R3NBMO7PMKXOGW",5,19,23,"N","N"
"R1YA9K8FUH7VMF",5,88,89,"N","N"
"R1LPHLRJ22KV4U",5,14,22,"N","N"
"R1I1P6BIGFU27X",1,24,26,"N","N"
"R1YNKZQ8AFWP7K",5,94,118,"N","N"
"R2EOGKFM7QIW74",5,24,25,"N","N"
"R2N13D3CXULU4O",5,94,98,"N","N"
"R3LK8QFEZYY953",5,90,95,"N","N"
"R2Q20BJMVKAWDZ",4,64,65,"N","N"
"R3JFEU84H216O0",1,114,124,"N","N"
"R3NDZCBDTVRN8D",4,28,28,"N","N"
"R10H6XMT84INET",4,21,23,"N","N"
"RPQ1MNS00OYFI",5,42,44,"N","N"
"R2AFMD43K3FR5R",5,100,101,"N","N"
"RQJ8YAG93Y8O8",3,48,72,"N","N"
"R3OPHB664QYZWV",5,25,25,"N","N"
"RSAFXGETAPWK0",1,33,33,"N","Y"
"R1GR1OPZZIZF1Z",5,62,68,"N","N"
"R3M529XRUN2CO6",5,53,54,"N","N"
"R1PJE8CMM8N8LS",4,22,23,"N","N"
"RFTGSMGQWYHGY",4,20,23,"N","Y"
"R1OBNMQYX8XL82",5,22,23,"N","N"
"R3V0GE12ICSTE0",5,24,35,"N","N"
"R2L7PPFBX7M14A",4,22,23,"N","N"
"R18F7XCJRDCISC",3,15,28,"N","Y"
"RYJNFN03W0VQ0",5,21,25,"N","N"
"R16ZYMZR6A6KYS",5,24,24,"N","N"
"R2RRW551RPMNHF",5,25,25,"N","Y"
"R3L5IPG8JZLRRC",4,128,130,"N","N"
"R2CSPYXO1X701E",5,52,53,"N","N"
"R3EKL103Q3UNS4",2,85,89,"N","Y"
"RLPAR7271GL00",5,45,45,"N","Y"
"R2P5E09MH3W0SH",5,196,196,"N","N"
"R3BR0JBCEIJGZC",5,22,22,"N","N"
"R2VE3O0EAZ7ZHN",4,72,73,"N","N"
"R2PWC3FFYU3J6A",5,40,40,"N","N"
"R3AFCM6XI271JK",5,206,208,"N","N"
"R26A3GQUFN4U8R",5,500,511,"N","N"
"RVN4RJTG1TKGO",5,51,52,"N","N"
"R1OWYX9R2ADNWM",5,40,41,"N","N"
"R3GPK4C8VIIE2T",4,63,65,"N","N"
"RT4Y8W1O5RA9J",5,53,55,"N","N"
"RP676G3CTE7ZQ",5,20,21,"N","N"
"RX10AMAOX3ZI0",5,30,33,"N","N"
"R36A69NSG231RH",5,24,26,"N","N"
"R2K9GRS21HKQ3D",5,22,24,"N","N"
"R1YQRUYP36PEKE",5,1214,1247,"N","N"
"R4JNVBOH4UVIA",5,34,34,"N","N"
"R18JHGCHG5DVQ3",5,46,54,"N","Y"
"R3AQHT5UE7RHJS",3,47,52,"N","N"
"R1OHLG6NRUY7KD",4,57,58,"N","N"
"R1M44GY7AS1VUG",1,38,42,"N","N"
"R1B3F7E8WLO7E3",2,54,57,"N","N"
"RABJMBGPXQ8CR",3,28,30,"N","N"
"R286MIYZZEE6BW",5,24,26,"N","N"
"R3NVTBUOMQIE0E",5,25,25,"N","N"
"R2FNHX4AMYC7RD",3,18,26,"N","N"
"R2WMJ36Q5OBW4I",4,45,48,"N","N"
"R3UN8Z1KNIBWAX",5,219,220,"N","N"
"R342PFDUXMH5K3",4,89,89,"N","N"
"R1VUT5VEK8EW8V",5,30,39,"N","N"
"R5JU40Y1MTAHP",1,19,28,"N","N"
"RUAIKPKKG352H",4,34,36,"N","N"
"R2889KCW3NX9D6",5,745,756,"N","N"
"R2X9D7TN97BKJM",2,25,37,"N","N"
"R3E73OJSKGC5QR",5,30,30,"N","N"
"R39JVM2AFD98YV",3,22,27,"N","N"
"R2AZ0RL3ZDJAL7",4,54,55,"N","Y"
"R1X07GWDUZUVG7",5,30,30,"N","Y"
"R2WECZHVL823V0",5,134,136,"N","N"
"R1KCKMOY9ZY7NY",4,49,53,"N","Y"
"R2W4DO3XR4SG44",1,31,31,"N","Y"
"R1PYXPL44QP4RQ",5,28,28,"N","N"
"R2VJBI84H8W6E6",5,20,22,"N","N"
"R37T5V58KEGGYH",5,393,408,"N","Y"
"R3J9A0JXAK7H2Q",5,41,42,"N","N"
"R1OWUIN2H5PHK9",4,134,135,"N","N"
"R1SCHFI6AMRZFE",5,29,29,"N","N"
"R31B4A11LUTMK",4,29,30,"N","Y"
"RCEGV3TA73II1",4,26,27,"N","Y"
"R3AU7GS9RA1CH9",5,26,26,"N","N"
"R1625YQKTUPNC6",4,22,22,"N","N"
"R26LAXMH35I9DF",5,26,30,"N","Y"
"R8PDY9MEV1PC0",4,24,26,"N","N"
"R2GAPJKP6RCQ1Y",4,21,25,"N","N"
"R20HJID0GYOHNM",4,44,46,"N","N"
"R1CK8LROQ21INB",5,188,188,"N","N"
"R2AMZHAFPO1QJO",5,31,32,"N","N"
"RSISSCXAOM8CU",5,37,37,"N","N"
"R1LEYL91THIB71",5,71,73,"N","N"
"R3CP8YZWBI3W2V",3,36,42,"N","N"
"R2UE6VS9I8LHPO",5,31,31,"N","N"
"RHVJUNQ81SW4Z",1,14,25,"N","N"
"R1CD4C33TQ522Y",1,30,36,"N","N"
"R3W1EO404YTXXJ",4,21,21,"N","N"
"R3U9GXJ8NLDPBH",1,78,86,"N","N"
"R310REP0SDAPZS",5,67,90,"N","N"
"R2RLSSGKHK9Y86",3,23,25,"N","N"
"R2J0AA0X63V78H",4,234,238,"N","N"
"R1905MI2L7BY",4,18,23,"N","N"
"R3N4PBSDX6L9O8",5,84,86,"N","N"
"R2P1KJ9REFU2CM",3,20,23,"N","N"
"RPMHMTLR35P6Y",2,82,85,"N","Y"
"R3G357WM4HGXCR",5,20,22,"N","N"
"RKJY03ATAFLCI",4,21,23,"N","N"
"R26ORPM5MI2S98",5,33,33,"N","Y"
"R19QRA0VW8KXR2",5,33,34,"N","N"
"RR86DYJ9XMJ6W",2,22,23,"N","N"
"R73BT3IIG2VL7",5,25,26,"N","N"
"R2W98FKKRWHB0H",4,56,59,"N","N"
"R3HY0J6348OP5V",5,28,29,"N","N"
"RT4O9YGN9EM12",1,71,82,"N","N"
"RVS7NDJ47DP5I",1,39,39,"N","N"
"R1934CJKWXFWE9",4,129,136,"N","N"
"R1T19HE76F5R92",5,47,47,"N","Y"
"R1NY6R06SLF7A0",1,40,43,"N","Y"
"R3J4ZF8D0NCCEA",5,22,24,"N","Y"
"R2YBLKDAC2EJ8I",1,23,24,"N","N"
"R1XTPKU1FS1519",1,55,57,"N","N"
"R2K0I2OQ0BMK1D",3,23,29,"N","N"
"R2A8W4WLETDPUK",1,13,21,"N","N"
"R2U83BK45QEHT5",2,66,78,"N","N"
"RPBJKF6G598OM",5,24,25,"N","N"
"R163Q62KILT1IG",3,17,23,"N","N"
"RGAR1CPL40RNL",3,23,23,"N","Y"
"R2JM3QTODLSXSE",5,26,26,"N","Y"
"R3P1CHD7TGPADI",3,24,29,"N","N"
"R20RIGH7VEONEY",5,36,37,"N","N"
"R1U28DNQ9E740N",5,73,78,"N","N"
"R1PQ3DELSF0DXN",4,50,50,"N","N"
"R1LZU2JTN5BSES",5,119,120,"N","Y"
"R2TN2K821SUN3Y",5,38,38,"N","N"
"R3V648AHURN0FD",4,20,24,"N","N"
"R1MK7U581V48YU",5,46,47,"N","N"
"R31ZGFHI9AW6I2",2,40,49,"N","N"
"RTEXQEMOD1SD5",1,19,32,"N","Y"
"RCFHM6RIIX9C9",5,87,90,"N","Y"
"RT6LY4DEUDL40",1,24,32,"N","N"
"R3JMLAZ4QWRHZ0",2,23,36,"N","N"
"R15WPI1W2NN3UJ",4,29,30,"N","N"
"R10AUQ3W2CV77M",2,35,35,"N","Y"
"R2VPWF5ZZ6P0T0",5,85,87,"N","N"
"R3HUERQ0J95GIU",4,37,38,"N","N"
"R32CU49M5QMOGW",5,205,242,"N","N"
"R2H52D0EX98VBO",3,14,28,"N","N"
"R12W77EA73XOZE",5,164,166,"N","Y"
"RHPI9BHZ7A24L",4,131,134,"N","N"
"R26THW63KXSV3Q",4,20,25,"N","N"
"RJ7HITOIXVOCD",4,36,37,"N","Y"
"R2XPDU6UI2CM0Q",5,112,113,"N","Y"
"R3MIHN19RKPX",5,110,111,"N","N"
"R5U2LW85DX9A5",2,193,277,"N","Y"
"R2NHROKQZ9JFRZ",5,34,34,"N","N"
"R2PF6UVYAJ7YLM",5,50,64,"N","N"
"R39AIN8LC2G510",2,18,22,"N","N"
"R3CIR842F3PDVE",4,32,33,"N","N"
"R2GHEZYYTP2ZVK",1,19,23,"N","N"
"R3SA6Y904V6PXN",2,26,29,"N","Y"
"R3DR1Z5GM114N4",4,23,24,"N","Y"
"R332G6AI2NWSKM",2,28,33,"N","N"
"R3KMD9D9E6T00L",5,19,31,"N","N"
"R3K17HWX2KKH3Z",4,23,23,"N","Y"
"RZCYKFABINXCG",3,19,22,"N","N"
"R1VBPW8H9M9XSW",5,23,23,"N","Y"
"RPMCWGRO3UTN4",4,18,22,"N","N"
"R2AKESWHP7T6XU",5,22,22,"N","N"
"R2JTCOXBLPHV43",5,25,25,"N","Y"
"R2JWSWT4JZCYJB",5,28,29,"N","N"
"R3OOU5NOGYK3WE",4,48,49,"N","N"
"R9P8T5YIY0FEV",5,31,34,"N","N"
"RUO88SROT5CBN",4,24,25,"N","N"
"R28LZSLNUM311C",1,79,83,"N","N"
"RW43NJ5AOZX1L",1,24,26,"N","N"
"R11NFEYEE0D6AG",1,15,21,"N","N"
"R1CPR7TI8UF6GQ",5,172,177,"N","N"
"R2BM7UPN9O8Y31",5,23,25,"N","N"
"R5GLXINMF9P54",4,34,34,"N","N"
"R1UNYSC0GBUZS9",4,66,66,"N","N"
"RVBBVS5HR3NT9",3,23,24,"N","Y"
"R32FS13SAW3EQN",5,38,39,"N","N"
"R26DB8Z79SKU6C",5,27,42,"N","N"
"R94UBCHLXLSC6",1,18,21,"N","N"
"R1NQUY5UNH2Z0P",5,71,77,"N","N"
"R1AHBU7IWT0QDQ",1,62,63,"N","Y"
"R29RYQ501PDCG3",1,14,21,"N","N"
"R1722DQ9POYPCL",5,23,23,"N","N"
"R1775E2KCMRW77",3,16,30,"N","N"
"RBOOXUKBTGZET",5,19,25,"N","Y"
"R2DWYJDWI9K7UL",4,30,30,"N","N"
"RALCN51QRI0YM",4,78,88,"N","N"
"RJKAGSZOVCU36",1,104,107,"N","N"
"R230V3PLAC13RU",5,33,33,"N","N"
"R11KZMCI2Q3KF",5,29,32,"N","N"
"R1D0I5SQ5OLQ43",4,24,25,"N","N"
"R2Q9VBX0PQFO0L",4,20,24,"N","N"
"RF5G1824GCHU5",3,30,34,"N","N"
"R3M7C9VWHRI92P",3,37,40,"N","N"
"R9V9TPFM3U4O0",5,51,51,"N","N"
"R33R2F00VA6HXY",5,144,148,"N","N"
"RM0LPYQ1VOEF8",4,42,45,"N","N"
"R1ZEXNJ5Y4NNK4",5,42,43,"N","N"
"R1JEBTL0WTE0CJ",4,24,26,"N","N"
"R1N0L5OLECMWUC",1,26,32,"N","N"
"R219R63VQW0FL1",5,22,23,"N","N"
"RU2T9J95YJB7S",5,67,68,"N","N"
"R104UAF0PKQ6H6",4,26,26,"N","N"
"RB1N2S2MQLWR8",4,108,109,"N","N"
"R1K6D1ZAJLHD25",5,24,27,"N","N"
"RWODGC1EURYM",4,62,68,"N","N"
"R2HDJC7QW2FJF8",5,47,47,"N","N"
"R1TXM9JF8ODFI2",5,129,134,"N","N"
"R260XZ65Z84EU0",5,128,131,"N","Y"
"R3TVVH45SH2Y7P",4,42,43,"N","Y"
"R3A0CGE01NLKXS",1,30,43,"N","N"
"R353406B64TPXL",1,19,29,"N","N"
"R2BTBKA3ZPZ606",3,39,44,"N","N"
"R36XPX3DRBNWHO",4,54,54,"N","N"
"RJQ4VE6I01EGU",5,57,62,"N","N"
"R1TACZ64NIECCF",5,24,24,"N","N"
"R28IFIFX6RV0UJ",1,30,39,"N","N"
"RNLW9EBXWRTDO",2,21,33,"N","N"
"R3GYF3I2PFSBQU",4,21,22,"N","N"
"R2GI3X6VJ8AWDH",5,24,24,"N","N"
"R3NA3BKVPOJMNK",5,54,56,"N","N"
"R26RBEG2SHQ9DS",1,17,31,"N","Y"
"R2IBG48PCLP8KS",5,39,41,"N","N"
"RLRXU4LIIQW67",5,31,31,"N","N"
"RWRBCPMBCHIJZ",5,35,36,"N","N"
"R1WIUW61XW4P7S",5,39,42,"N","N"
"R29X8GLXWIV8F4",5,43,45,"N","N"
"R1G6BWITG6EWWL",5,27,28,"N","N"
"R100PL9WPVTIMY",5,65,68,"N","N"
"RKQ6NOP0IX85T",5,26,28,"N","N"
"RITNEV2R2G70G",5,46,47,"N","N"
"RHIJ8ZC9MUVHE",5,39,39,"N","Y"
"R16Q3JNCAURZ2",2,43,43,"N","N"
"RW9MKBNLEGYIF",5,30,31,"N","Y"
"R1E63ZPIG0TDE0",5,58,60,"N","N"
"R1K2CDH82OOLHW",2,22,25,"N","N"
"R3Q6QZ8DEYMOKV",3,17,26,"N","N"
"RKQZDW6KUGQ0",5,83,84,"N","Y"
"R1IVI90TXNXGGY",4,18,22,"N","N"
"R2VQ4SYU0W2S4",3,49,50,"N","N"
"R2XC2J0TBK455P",1,126,154,"N","N"
"R8V8VD0IIRVXB",1,20,33,"N","N"
"R17YVBZUGCDKI3",2,20,26,"N","N"
"R371BGWNYZZ2B9",5,44,48,"N","N"
"R34GQ5BEYQU2Z2",2,65,104,"N","N"
